.level,.threshold,specificity,sensitivity
Dropout,0.1499364972114563,0.7254575707154742,0.9403508771929825
Dropout,0.15042372047901154,0.7254575707154742,0.9368421052631579
Dropout,0.15049293637275696,0.7271214642262895,0.9368421052631579
Dropout,0.15119174122810364,0.7287853577371048,0.9368421052631579
Dropout,0.15211504697799683,0.7304492512479202,0.9368421052631579
Dropout,0.15232305228710175,0.7304492512479202,0.9333333333333333
Dropout,0.15381179749965668,0.7321131447587355,0.9333333333333333
Dropout,0.15445609390735626,0.7337770382695508,0.9333333333333333
Dropout,0.15857934951782227,0.7354409317803661,0.9333333333333333
Dropout,0.16048434376716614,0.7354409317803661,0.9298245614035088
Dropout,0.16159099340438843,0.7371048252911814,0.9298245614035088
Dropout,0.16269464790821075,0.7387687188019967,0.9298245614035088
Dropout,0.1671048402786255,0.740432612312812,0.9298245614035088
Dropout,0.1684722602367401,0.740432612312812,0.9263157894736842
Dropout,0.1692935675382614,0.7420965058236273,0.9263157894736842
Dropout,0.17019660770893097,0.7420965058236273,0.9228070175438596
Dropout,0.17062576115131378,0.7420965058236273,0.9192982456140351
Dropout,0.17076358199119568,0.7437603993344426,0.9192982456140351
Dropout,0.17077158391475677,0.7454242928452579,0.9192982456140351
Dropout,0.1736394464969635,0.7470881863560732,0.9192982456140351
Dropout,0.1743147075176239,0.7487520798668885,0.9192982456140351
Dropout,0.1744120717048645,0.7504159733777038,0.9192982456140351
Dropout,0.17468075454235077,0.7504159733777038,0.9157894736842105
Dropout,0.1758367121219635,0.7520798668885191,0.9157894736842105
Dropout,0.17623619735240936,0.7537437603993344,0.9157894736842105
Dropout,0.17778915166854858,0.7554076539101497,0.9157894736842105
Dropout,0.17793670296669006,0.7554076539101497,0.9122807017543859
Dropout,0.17807604372501373,0.757071547420965,0.9122807017543859
Dropout,0.17893198132514954,0.757071547420965,0.9087719298245615
Dropout,0.18063631653785706,0.7587354409317804,0.9087719298245615
Dropout,0.1822638213634491,0.7603993344425957,0.9087719298245615
Dropout,0.18287594616413116,0.762063227953411,0.9087719298245615
Dropout,0.1829262226819992,0.7637271214642263,0.9087719298245615
Dropout,0.18297991156578064,0.7637271214642263,0.9052631578947369
Dropout,0.1834532618522644,0.7653910149750416,0.9052631578947369
Dropout,0.18713121116161346,0.7670549084858569,0.9052631578947369
Dropout,0.18793900310993195,0.7687188019966722,0.9052631578947369
Dropout,0.19019408524036407,0.7703826955074875,0.9052631578947369
Dropout,0.19502919912338257,0.7720465890183028,0.9052631578947369
Dropout,0.19593632221221924,0.7737104825291181,0.9052631578947369
Dropout,0.19666127860546112,0.7737104825291181,0.9017543859649123
Dropout,0.19761152565479279,0.7753743760399334,0.9017543859649123
Dropout,0.1981540024280548,0.7770382695507487,0.9017543859649123
Dropout,0.20381267368793488,0.778702163061564,0.9017543859649123
Dropout,0.20524437725543976,0.778702163061564,0.8982456140350877
Dropout,0.20557652413845062,0.7803660565723793,0.8982456140350877
Dropout,0.20625177025794983,0.7820299500831946,0.8982456140350877
Dropout,0.207476407289505,0.78369384359401,0.8982456140350877
Dropout,0.20835056900978088,0.7853577371048253,0.8982456140350877
Dropout,0.20898261666297913,0.7870216306156406,0.8982456140350877
Dropout,0.20974518358707428,0.7870216306156406,0.8947368421052632
Dropout,0.21057350933551788,0.7886855241264559,0.8947368421052632
Dropout,0.21112240850925446,0.7903494176372712,0.8947368421052632
Dropout,0.2119312733411789,0.7903494176372712,0.8912280701754386
Dropout,0.21306951344013214,0.7920133111480865,0.8912280701754386
Dropout,0.21334776282310486,0.7936772046589018,0.8912280701754386
Dropout,0.21386727690696716,0.7953410981697171,0.8912280701754386
Dropout,0.21527816355228424,0.7970049916805324,0.8912280701754386
Dropout,0.21773123741149902,0.7986688851913477,0.8912280701754386
Dropout,0.21790583431720734,0.800332778702163,0.8912280701754386
Dropout,0.218065544962883,0.800332778702163,0.887719298245614
Dropout,0.21853215992450714,0.8019966722129783,0.887719298245614
Dropout,0.21881167590618134,0.8036605657237936,0.887719298245614
Dropout,0.2211862951517105,0.8053244592346089,0.887719298245614
Dropout,0.22324441373348236,0.8069883527454242,0.887719298245614
Dropout,0.22344854474067688,0.8086522462562395,0.887719298245614
Dropout,0.2251245379447937,0.8103161397670549,0.887719298245614
Dropout,0.2268827110528946,0.8119800332778702,0.887719298245614
Dropout,0.22908847033977509,0.8136439267886855,0.887719298245614
Dropout,0.22909468412399292,0.8153078202995008,0.887719298245614
Dropout,0.23368898034095764,0.8169717138103161,0.887719298245614
Dropout,0.23374894261360168,0.8186356073211314,0.887719298245614
Dropout,0.2377895712852478,0.8186356073211314,0.8842105263157894
Dropout,0.2381114959716797,0.8186356073211314,0.8807017543859649
Dropout,0.23884335160255432,0.8202995008319467,0.8807017543859649
Dropout,0.23919439315795898,0.821963394342762,0.8807017543859649
Dropout,0.2406655251979828,0.8236272878535773,0.8807017543859649
Dropout,0.2422514110803604,0.8252911813643926,0.8807017543859649
Dropout,0.24445019662380219,0.8269550748752079,0.8807017543859649
Dropout,0.24492470920085907,0.8286189683860233,0.8807017543859649
Dropout,0.24646300077438354,0.8302828618968386,0.8807017543859649
Dropout,0.2483261227607727,0.831946755407654,0.8807017543859649
Dropout,0.2511814832687378,0.8336106489184693,0.8807017543859649
Dropout,0.2523248791694641,0.8352745424292846,0.8807017543859649
Dropout,0.252868115901947,0.8369384359400999,0.8807017543859649
Dropout,0.25337570905685425,0.8386023294509152,0.8807017543859649
Dropout,0.2566521465778351,0.8402662229617305,0.8807017543859649
Dropout,0.2569735050201416,0.8402662229617305,0.8771929824561403
Dropout,0.2572208046913147,0.8402662229617305,0.8736842105263158
Dropout,0.2605952322483063,0.8419301164725458,0.8736842105263158
Dropout,0.26069146394729614,0.8435940099833611,0.8736842105263158
Dropout,0.26303669810295105,0.8452579034941764,0.8736842105263158
Dropout,0.26525232195854187,0.8469217970049917,0.8736842105263158
Dropout,0.2654786705970764,0.8469217970049917,0.8701754385964913
Dropout,0.2654801905155182,0.848585690515807,0.8701754385964913
Dropout,0.2669702172279358,0.8502495840266223,0.8701754385964913
Dropout,0.2685701847076416,0.8519134775374376,0.8701754385964913
Dropout,0.2686777114868164,0.8535773710482529,0.8701754385964913
Dropout,0.26994630694389343,0.8552412645590682,0.8701754385964913
Dropout,0.2709413766860962,0.8569051580698835,0.8701754385964913
Dropout,0.2721274495124817,0.8585690515806988,0.8701754385964913
Dropout,0.27250468730926514,0.8602329450915142,0.8701754385964913
Dropout,0.2731935679912567,0.8618968386023295,0.8701754385964913
Dropout,0.27349627017974854,0.8635607321131448,0.8701754385964913
Dropout,0.27420270442962646,0.8635607321131448,0.8666666666666667
Dropout,0.2772121727466583,0.8652246256239601,0.8666666666666667
Dropout,0.2807385325431824,0.8668885191347754,0.8666666666666667
Dropout,0.2855246067047119,0.8685524126455907,0.8666666666666667
Dropout,0.2857888340950012,0.870216306156406,0.8666666666666667
Dropout,0.29087695479393005,0.8718801996672213,0.8666666666666667
Dropout,0.30100926756858826,0.8735440931780366,0.8666666666666667
Dropout,0.30159056186676025,0.8735440931780366,0.8631578947368421
Dropout,0.3059813678264618,0.8752079866888519,0.8631578947368421
Dropout,0.3063032627105713,0.8768718801996672,0.8631578947368421
Dropout,0.309481143951416,0.8768718801996672,0.8596491228070176
Dropout,0.3109239935874939,0.8785357737104825,0.8596491228070176
Dropout,0.31252965331077576,0.8785357737104825,0.856140350877193
Dropout,0.31281206011772156,0.8785357737104825,0.8526315789473684
Dropout,0.3151569664478302,0.8801996672212978,0.8526315789473684
Dropout,0.31746333837509155,0.8818635607321131,0.8526315789473684
Dropout,0.31968843936920166,0.8818635607321131,0.8491228070175438
Dropout,0.3240973949432373,0.8835274542429284,0.8491228070175438
Dropout,0.3245895802974701,0.8835274542429284,0.8456140350877193
Dropout,0.3246302902698517,0.8835274542429284,0.8421052631578947
Dropout,0.32619509100914,0.8851913477537438,0.8421052631578947
Dropout,0.32658085227012634,0.8868552412645591,0.8421052631578947
Dropout,0.32674479484558105,0.8868552412645591,0.8385964912280702
Dropout,0.32796749472618103,0.8868552412645591,0.8350877192982457
Dropout,0.3285040855407715,0.8885191347753744,0.8350877192982457
Dropout,0.328535795211792,0.8885191347753744,0.8315789473684211
Dropout,0.33181896805763245,0.8885191347753744,0.8280701754385965
Dropout,0.3328644335269928,0.8901830282861897,0.8280701754385965
Dropout,0.33756574988365173,0.891846921797005,0.8280701754385965
Dropout,0.3376123011112213,0.8935108153078203,0.8280701754385965
Dropout,0.33892589807510376,0.8951747088186356,0.8280701754385965
Dropout,0.3410736620426178,0.8968386023294509,0.8280701754385965
Dropout,0.3411361277103424,0.8985024958402662,0.8280701754385965
Dropout,0.3436479866504669,0.9001663893510815,0.8280701754385965
Dropout,0.34619370102882385,0.9018302828618968,0.8280701754385965
Dropout,0.34872329235076904,0.9034941763727121,0.8280701754385965
Dropout,0.353182852268219,0.9034941763727121,0.8245614035087719
Dropout,0.3534426987171173,0.9034941763727121,0.8210526315789474
Dropout,0.35538220405578613,0.9051580698835274,0.8210526315789474
Dropout,0.3558981418609619,0.9051580698835274,0.8175438596491228
Dropout,0.3623180389404297,0.9068219633943427,0.8175438596491228
Dropout,0.36295315623283386,0.908485856905158,0.8175438596491228
Dropout,0.3630817234516144,0.9101497504159733,0.8175438596491228
Dropout,0.3685339093208313,0.9101497504159733,0.8140350877192982
Dropout,0.36993157863616943,0.9118136439267887,0.8140350877192982
Dropout,0.3719354271888733,0.913477537437604,0.8140350877192982
Dropout,0.3759497106075287,0.9151414309484193,0.8140350877192982
Dropout,0.3768705129623413,0.9151414309484193,0.8105263157894737
Dropout,0.3770926892757416,0.9151414309484193,0.8070175438596491
Dropout,0.37715643644332886,0.9168053244592346,0.8070175438596491
Dropout,0.3811720907688141,0.9184692179700499,0.8070175438596491
Dropout,0.3829815089702606,0.9184692179700499,0.8035087719298246
Dropout,0.3858484923839569,0.9201331114808652,0.8035087719298246
Dropout,0.38847699761390686,0.9217970049916805,0.8035087719298246
Dropout,0.39249661564826965,0.9217970049916805,0.8
Dropout,0.39426305890083313,0.9217970049916805,0.7964912280701755
Dropout,0.3968415856361389,0.9234608985024958,0.7964912280701755
Dropout,0.39957594871520996,0.9251247920133111,0.7964912280701755
Dropout,0.39957675337791443,0.9251247920133111,0.7929824561403509
Dropout,0.40190163254737854,0.9251247920133111,0.7894736842105263
Dropout,0.4046824276447296,0.9267886855241264,0.7894736842105263
Dropout,0.40562698245048523,0.9284525790349417,0.7894736842105263
Dropout,0.40617436170578003,0.9284525790349417,0.7859649122807018
Dropout,0.41294315457344055,0.9284525790349417,0.7824561403508772
Dropout,0.4157542586326599,0.9301164725457571,0.7824561403508772
Dropout,0.41695114970207214,0.9317803660565724,0.7824561403508772
Dropout,0.42143869400024414,0.9317803660565724,0.7789473684210526
Dropout,0.4223684072494507,0.9317803660565724,0.775438596491228
Dropout,0.42325571179389954,0.9317803660565724,0.7719298245614035
Dropout,0.4272536337375641,0.9334442595673877,0.7719298245614035
Dropout,0.42781999707221985,0.935108153078203,0.7719298245614035
Dropout,0.42790448665618896,0.9367720465890184,0.7719298245614035
Dropout,0.4329726994037628,0.9367720465890184,0.7684210526315789
Dropout,0.43588972091674805,0.9384359400998337,0.7684210526315789
Dropout,0.45161882042884827,0.9384359400998337,0.7649122807017544
Dropout,0.46069806814193726,0.940099833610649,0.7649122807017544
Dropout,0.46187180280685425,0.9417637271214643,0.7649122807017544
Dropout,0.4680442810058594,0.9434276206322796,0.7649122807017544
Dropout,0.4752776026725769,0.9434276206322796,0.7614035087719299
Dropout,0.47800448536872864,0.9450915141430949,0.7614035087719299
Dropout,0.4846274256706238,0.9467554076539102,0.7614035087719299
Dropout,0.48608940839767456,0.9467554076539102,0.7578947368421053
Dropout,0.48614612221717834,0.9467554076539102,0.7543859649122807
Dropout,0.4863671064376831,0.9467554076539102,0.7508771929824561
Dropout,0.5080363750457764,0.9484193011647255,0.7508771929824561
Dropout,0.5087270736694336,0.9484193011647255,0.7473684210526316
Dropout,0.5094094276428223,0.9500831946755408,0.7473684210526316
Dropout,0.5166448354721069,0.9500831946755408,0.743859649122807
Dropout,0.5187841653823853,0.9517470881863561,0.743859649122807
Dropout,0.5194900035858154,0.9517470881863561,0.7403508771929824
Dropout,0.5208668112754822,0.9534109816971714,0.7403508771929824
Dropout,0.5247196555137634,0.9534109816971714,0.7368421052631579
Dropout,0.5260177254676819,0.9550748752079867,0.7368421052631579
Dropout,0.5283001661300659,0.956738768718802,0.7368421052631579
Dropout,0.5296782851219177,0.9584026622296173,0.7368421052631579
Dropout,0.5331960916519165,0.9584026622296173,0.7333333333333333
Dropout,0.5379056930541992,0.9600665557404326,0.7333333333333333
Dropout,0.5385898947715759,0.9600665557404326,0.7298245614035088
Dropout,0.5392241477966309,0.961730449251248,0.7298245614035088
Dropout,0.552943229675293,0.9633943427620633,0.7298245614035088
Dropout,0.5563682317733765,0.9633943427620633,0.7263157894736842
Dropout,0.5703167915344238,0.9650582362728786,0.7263157894736842
Dropout,0.5742329359054565,0.9667221297836939,0.7263157894736842
Dropout,0.576087236404419,0.9683860232945092,0.7263157894736842
Dropout,0.5784785151481628,0.9683860232945092,0.7228070175438597
Dropout,0.5928037166595459,0.9683860232945092,0.7192982456140351
Dropout,0.5953645706176758,0.9683860232945092,0.7157894736842105
Dropout,0.5986188650131226,0.9683860232945092,0.712280701754386
Dropout,0.599380612373352,0.9683860232945092,0.7087719298245614
Dropout,0.6069972515106201,0.9683860232945092,0.7052631578947368
Dropout,0.6073451042175293,0.9683860232945092,0.7017543859649122
Dropout,0.6119412779808044,0.9683860232945092,0.6982456140350877
Dropout,0.6130820512771606,0.9683860232945092,0.6947368421052632
Dropout,0.61759185791015625,0.9700499168053245,0.6947368421052632
Dropout,0.6318739056587219,0.9717138103161398,0.6947368421052632
Dropout,0.6326448917388916,0.9733777038269551,0.6947368421052632
Dropout,0.6356241106987,0.9733777038269551,0.6912280701754386
Dropout,0.6365852952003479,0.9733777038269551,0.6877192982456141
Dropout,0.6405047178268433,0.9750415973377704,0.6877192982456141
Dropout,0.644323468208313,0.9750415973377704,0.6842105263157895
Dropout,0.6444423794746399,0.9767054908485857,0.6842105263157895
Dropout,0.6584975123405457,0.9767054908485857,0.6807017543859649
Dropout,0.6594918966293335,0.9767054908485857,0.6771929824561403
Dropout,0.6602771282196045,0.9767054908485857,0.6736842105263158
Dropout,0.6637243032455444,0.978369384359401,0.6736842105263158
Dropout,0.6690770983695984,0.9800332778702163,0.6736842105263158
Dropout,0.6699262261390686,0.9800332778702163,0.6701754385964912
Dropout,0.6707387566566467,0.9800332778702163,0.6666666666666666
Dropout,0.672471284866333,0.9800332778702163,0.6631578947368421
Dropout,0.6830645799636841,0.9800332778702163,0.6596491228070176
Dropout,0.7014762759208679,0.9800332778702163,0.656140350877193
Dropout,0.7026587724685669,0.9800332778702163,0.6526315789473685
Dropout,0.7184399366378784,0.9816971713810316,0.6526315789473685
Dropout,0.7189764976501465,0.9833610648918469,0.6526315789473685
Dropout,0.7220172882080078,0.9833610648918469,0.6491228070175439
Dropout,0.7225715517997742,0.9833610648918469,0.6456140350877193
Dropout,0.7290900349617004,0.9850249584026622,0.6456140350877193
Dropout,0.735215425491333,0.9850249584026622,0.6421052631578947
Dropout,0.740610659122467,0.9850249584026622,0.6385964912280702
Dropout,0.7440181374549866,0.9850249584026622,0.6350877192982456
Dropout,0.7466609477996826,0.9850249584026622,0.631578947368421
Dropout,0.7467474937438965,0.9866888519134775,0.631578947368421
Dropout,0.7471281886100769,0.9883527454242929,0.631578947368421
Dropout,0.7566825151443481,0.9900166389351082,0.631578947368421
Dropout,0.7622063159942627,0.9900166389351082,0.6280701754385964
Dropout,0.764171302318573,0.9900166389351082,0.624561403508772
Dropout,0.7674540877342224,0.9900166389351082,0.6210526315789474
Dropout,0.7719792127609253,0.9900166389351082,0.6175438596491228
Dropout,0.7757846117019653,0.9900166389351082,0.6140350877192983
Dropout,0.7764918208122253,0.9900166389351082,0.6105263157894737
Dropout,0.7764928340911865,0.9900166389351082,0.6070175438596491
Dropout,0.7780981063842773,0.9900166389351082,0.6035087719298246
Dropout,0.7838876843452454,0.9900166389351082,0.6
Dropout,0.7870608568191528,0.9900166389351082,0.5964912280701754
Dropout,0.7872596979141235,0.9900166389351082,0.5929824561403508
Dropout,0.796420156955719,0.9900166389351082,0.5894736842105263
Dropout,0.7993124127388,0.9900166389351082,0.5859649122807018
Dropout,0.8145772218704224,0.9900166389351082,0.5824561403508772
Dropout,0.8160856366157532,0.9900166389351082,0.5789473684210527
Dropout,0.8236546516418457,0.9916805324459235,0.5789473684210527
Dropout,0.8255705833435059,0.9916805324459235,0.5754385964912281
Dropout,0.8256696462631226,0.9916805324459235,0.5719298245614035
Dropout,0.8272497653961182,0.9916805324459235,0.5684210526315789
Dropout,0.8274838328361511,0.9916805324459235,0.5649122807017544
Dropout,0.8277521133422852,0.9916805324459235,0.5614035087719298
Dropout,0.8311981558799744,0.9933444259567388,0.5614035087719298
Dropout,0.831242561340332,0.9933444259567388,0.5578947368421052
Dropout,0.8321295976638794,0.9933444259567388,0.5543859649122806
Dropout,0.8408194184303284,0.9933444259567388,0.5508771929824562
Dropout,0.8423714637756348,0.9933444259567388,0.5473684210526316
Dropout,0.8425306677818298,0.9933444259567388,0.543859649122807
Dropout,0.8441641926765442,0.9933444259567388,0.5403508771929825
Dropout,0.8444411158561707,0.9933444259567388,0.5368421052631579
Dropout,0.8460416793823242,0.9933444259567388,0.5333333333333333
Dropout,0.8471595644950867,0.9933444259567388,0.5298245614035088
Dropout,0.8482829332351685,0.9933444259567388,0.5263157894736842
Dropout,0.8493615388870239,0.9933444259567388,0.5228070175438596
Dropout,0.8541363477706909,0.9933444259567388,0.519298245614035
Dropout,0.8580448627471924,0.9933444259567388,0.5157894736842106
Dropout,0.8603546023368835,0.9933444259567388,0.512280701754386
Dropout,0.8644564747810364,0.9933444259567388,0.5087719298245614
Dropout,0.8683920502662659,0.9933444259567388,0.5052631578947369
Dropout,0.8697252869606018,0.9933444259567388,0.5017543859649123
Dropout,0.8709108233451843,0.9933444259567388,0.4982456140350877
Dropout,0.8711864948272705,0.9933444259567388,0.49473684210526314
Dropout,0.8772794008255005,0.9933444259567388,0.49122807017543857
Dropout,0.8779141306877136,0.9933444259567388,0.48771929824561405
Dropout,0.8811303973197937,0.9933444259567388,0.4842105263157895
Dropout,0.8862650990486145,0.9933444259567388,0.4807017543859649
Dropout,0.8867710828781128,0.9933444259567388,0.47719298245614034
Dropout,0.8908160328865051,0.9933444259567388,0.47368421052631576
Dropout,0.892274796962738,0.9933444259567388,0.47017543859649125
Dropout,0.8928558826446533,0.9933444259567388,0.4666666666666667
Dropout,0.8977133631706238,0.9933444259567388,0.4631578947368421
Dropout,0.8989598751068115,0.9933444259567388,0.45964912280701753
Dropout,0.8993438482284546,0.9933444259567388,0.45614035087719296
Dropout,0.9024059772491455,0.9933444259567388,0.45263157894736844
Dropout,0.9063101410865784,0.9933444259567388,0.44912280701754387
Dropout,0.9081427454948425,0.9933444259567388,0.4456140350877193
Dropout,0.9139383435249329,0.9933444259567388,0.4421052631578947
Dropout,0.916555643081665,0.9933444259567388,0.43859649122807015
Dropout,0.9171714782714844,0.9933444259567388,0.43508771929824563
Dropout,0.9204712510108948,0.9933444259567388,0.43157894736842106
Dropout,0.9211982488632202,0.9933444259567388,0.4280701754385965
Dropout,0.9218198657035828,0.9933444259567388,0.4245614035087719
Dropout,0.9253937005996704,0.9933444259567388,0.42105263157894735
Dropout,0.9260044693946838,0.9933444259567388,0.41754385964912283
Dropout,0.9268546104431152,0.9933444259567388,0.41403508771929826
Dropout,0.9269225001335144,0.9933444259567388,0.4105263157894737
Dropout,0.927560567855835,0.9933444259567388,0.4070175438596491
Dropout,0.9275981783866882,0.9933444259567388,0.40350877192982454
Dropout,0.9283175468444824,0.9933444259567388,0.4
Dropout,0.9287653565406799,0.9933444259567388,0.39649122807017545
Dropout,0.9294312000274658,0.9950083194675541,0.39649122807017545
Dropout,0.9301728010177612,0.9950083194675541,0.3929824561403509
Dropout,0.9307770729064941,0.9950083194675541,0.3894736842105263
Dropout,0.9309819340705872,0.9950083194675541,0.38596491228070173
Dropout,0.9314083456993103,0.9966722129783694,0.38596491228070173
Dropout,0.9321845769882202,0.9966722129783694,0.3824561403508772
Dropout,0.9324831366539001,0.9966722129783694,0.37894736842105264
Dropout,0.9325320720672607,0.9966722129783694,0.37543859649122807
Dropout,0.9337877035140991,0.9966722129783694,0.3719298245614035
Dropout,0.9344918131828308,0.9966722129783694,0.3684210526315789
Dropout,0.93506920337677,0.9966722129783694,0.3649122807017544
Dropout,0.9352876543998718,0.9966722129783694,0.36140350877192984
Dropout,0.9357424378395081,0.9966722129783694,0.35789473684210527
Dropout,0.9372072815895081,0.9966722129783694,0.3543859649122807
Dropout,0.9409465193748474,0.9966722129783694,0.3508771929824561
Dropout,0.9418677687644958,0.9966722129783694,0.3473684210526316
Dropout,0.943558931350708,0.9966722129783694,0.34385964912280703
Dropout,0.9441813230514526,0.9966722129783694,0.34035087719298246
Dropout,0.9448882341384888,0.9966722129783694,0.3368421052631579
Dropout,0.9462451338768005,0.9966722129783694,0.3333333333333333
Dropout,0.9463768005371094,0.9966722129783694,0.3298245614035088
Dropout,0.9481325149536133,0.9966722129783694,0.3263157894736842
Dropout,0.9485192894935608,0.9966722129783694,0.32280701754385965
Dropout,0.9488629698753357,0.9966722129783694,0.3192982456140351
Dropout,0.9503656029701233,0.9966722129783694,0.3157894736842105
Dropout,0.9516101479530334,0.9966722129783694,0.312280701754386
Dropout,0.9530491232872009,0.9983361064891847,0.312280701754386
Dropout,0.9602088332176208,0.9983361064891847,0.3087719298245614
Dropout,0.9606612920761108,0.9983361064891847,0.30526315789473685
Dropout,0.9609092473983765,1,0.30526315789473685
Dropout,0.963963508605957,1,0.3017543859649123
Dropout,0.964024007320404,1,0.2982456140350877
Dropout,0.964939296245575,1,0.29473684210526313
Dropout,0.9656787514686584,1,0.2912280701754386
Dropout,0.9660603404045105,1,0.28771929824561404
Dropout,0.9675997495651245,1,0.28421052631578947
Dropout,0.9678959250450134,1,0.2807017543859649
Dropout,0.9687078595161438,1,0.2771929824561403
Dropout,0.9696661233901978,1,0.2736842105263158
Dropout,0.9700385332107544,1,0.27017543859649124
Dropout,0.9705744385719299,1,0.26666666666666666
Dropout,0.9717575907707214,1,0.2631578947368421
Dropout,0.9728039503097534,1,0.2596491228070175
Dropout,0.9732219576835632,1,0.256140350877193
Dropout,0.9744684100151062,1,0.25263157894736843
Dropout,0.974484384059906,1,0.24912280701754386
Dropout,0.9746846556663513,1,0.24561403508771928
Dropout,0.9751416444778442,1,0.24210526315789474
Dropout,0.9755446314811707,1,0.23859649122807017
Dropout,0.9755681157112122,1,0.23508771929824562
Dropout,0.9755802750587463,1,0.23157894736842105
Dropout,0.9758593440055847,1,0.22807017543859648
Dropout,0.9759060144424438,1,0.22456140350877193
Dropout,0.9763712882995605,1,0.22105263157894736
Dropout,0.9769968390464783,1,0.21754385964912282
Dropout,0.977399468421936,1,0.21403508771929824
Dropout,0.9777625203132629,1,0.21052631578947367
Dropout,0.9779843688011169,1,0.20701754385964913
Dropout,0.978107750415802,1,0.20350877192982456
Dropout,0.9782844185829163,1,0.2
Dropout,0.9787058234214783,1,0.19649122807017544
Dropout,0.9787771105766296,1,0.19298245614035087
Dropout,0.9790471196174622,1,0.18947368421052632
Dropout,0.9794225096702576,1,0.18596491228070175
Dropout,0.9804739952087402,1,0.1824561403508772
Dropout,0.9804783463478088,1,0.17894736842105263
Dropout,0.9806893467903137,1,0.17543859649122806
Dropout,0.9807120561599731,1,0.17192982456140352
Dropout,0.9810197949409485,1,0.16842105263157894
Dropout,0.9810791015625,1,0.1649122807017544
Dropout,0.9812130331993103,1,0.16140350877192983
Dropout,0.9815425276756287,1,0.15789473684210525
Dropout,0.9816547632217407,1,0.1543859649122807
Dropout,0.9817200303077698,1,0.15087719298245614
Dropout,0.9818803071975708,1,0.14736842105263157
Dropout,0.9820072054862976,1,0.14385964912280702
Dropout,0.9824751019477844,1,0.14035087719298245
Dropout,0.982525110244751,1,0.1368421052631579
Dropout,0.9828610420227051,1,0.13333333333333333
Dropout,0.9831547737121582,1,0.12982456140350876
Dropout,0.9835543036460876,1,0.12631578947368421
Dropout,0.9838281869888306,1,0.12280701754385964
Dropout,0.9842181205749512,1,0.11929824561403508
Dropout,0.9843240976333618,1,0.11578947368421053
Dropout,0.984350323677063,1,0.11228070175438597
Dropout,0.9845194816589355,1,0.10877192982456141
Dropout,0.9846029281616211,1,0.10526315789473684
Dropout,0.9848310947418213,1,0.10175438596491228
Dropout,0.9851810932159424,1,0.09824561403508772
Dropout,0.9854164719581604,1,0.09473684210526316
Dropout,0.9857379198074341,1,0.0912280701754386
Dropout,0.9859364032745361,1,0.08771929824561403
Dropout,0.9863110184669495,1,0.08421052631578947
Dropout,0.9864243865013123,1,0.08070175438596491
Dropout,0.9864516258239746,1,0.07719298245614035
Dropout,0.9865196943283081,1,0.07368421052631578
Dropout,0.9866515398025513,1,0.07017543859649122
Dropout,0.9868391156196594,1,0.06666666666666667
Dropout,0.9870327711105347,1,0.06315789473684211
Dropout,0.9878130555152893,1,0.05964912280701754
Dropout,0.9880792498588562,1,0.056140350877192984
Dropout,0.9882259964942932,1,0.05263157894736842
Dropout,0.9886660575866699,1,0.04912280701754386
Dropout,0.9889278411865234,1,0.0456140350877193
Dropout,0.9891481995582581,1,0.042105263157894736
Dropout,0.989740252494812,1,0.03859649122807018
Dropout,0.9899437427520752,1,0.03508771929824561
Dropout,0.9900896549224854,1,0.031578947368421054
Dropout,0.99105304479599,1,0.028070175438596492
Dropout,0.9913222789764404,1,0.02456140350877193
Dropout,0.9923616647720337,1,0.021052631578947368
Dropout,0.9926976561546326,1,0.017543859649122806
Dropout,0.9937169551849365,1,0.014035087719298246
Dropout,0.9940816760063171,1,0.010526315789473684
Dropout,0.9954431056976318,1,0.007017543859649123
Dropout,0.9961386322975159,1,0.0035087719298245615
Dropout,Inf,1,0
Enrolled,-Inf,0,1
Enrolled,0.002604398177936673,0,1
Enrolled,0.002655288204550743,0.0013755158184318717,1
Enrolled,0.0035941675305366516,0.0027510316368638543,1
Enrolled,0.0037070356775075197,0.004126547455295726,1
Enrolled,0.0037789924535900354,0.005502063273727598,1
Enrolled,0.004321063868701458,0.00687757909215958,1
Enrolled,0.0046721892431378365,0.008253094910591452,1
Enrolled,0.0053735715337097645,0.009628610729023435,1
Enrolled,0.005500678438693285,0.011004126547455306,1
Enrolled,0.005509404465556145,0.012379642365887178,1
Enrolled,0.005772386211901903,0.01375515818431916,1
Enrolled,0.006239171139895916,0.015130674002751032,1
Enrolled,0.006482494994997978,0.016506189821182904,1
Enrolled,0.006654765456914902,0.017881705639614887,1
Enrolled,0.006813548505306244,0.019257221458046758,1
Enrolled,0.006833707448095083,0.02063273727647863,1
Enrolled,0.006947406567633152,0.022008253094910613,1
Enrolled,0.00698936777189374,0.023383768913342484,1
Enrolled,0.007441619876772165,0.024759284731774467,1
Enrolled,0.007591984700411558,0.02613480055020634,1
Enrolled,0.008092150092124939,0.02751031636863821,1
Enrolled,0.00811653584241867,0.028885832187070193,1
Enrolled,0.008438409306108952,0.030261348005502064,1
Enrolled,0.00844087079167366,0.031636863823933936,1
Enrolled,0.008631848730146885,0.03301237964236592,1
Enrolled,0.008653729222714901,0.03438789546079779,1
Enrolled,0.00878186710178852,0.03576341127922966,1
Enrolled,0.008930445648729801,0.037138927097661645,1
Enrolled,0.009024109691381454,0.038514442916093516,1
Enrolled,0.009231328964233398,0.0398899587345255,1
Enrolled,0.009416182525455952,0.04126547455295737,1
